Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2631 - 5B2JB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2632 - 5B2JC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2633 - 5B2JD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2634 - 5B2JE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2635 - 5B2JF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2636 - 5B2JG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2637 - 5B2JH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2640 - 5B31A	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2641 - 5B31B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2642 - 5B31C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2643 - 5B31D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2644 - 5B31E	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2645 - 5B31F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2646 - 5B31G	superfamily	177756	9	124	1.74309e-63	189.77	cl30550	PLN00154 superfamily	 - 	 - 
Q#2647 - 5B31H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2650 - 5B32A	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#2651 - 5B32B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2652 - 5B32C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2653 - 5B32D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2654 - 5B32E	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#2655 - 5B32F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2656 - 5B32G	superfamily	177756	9	124	1.74309e-63	189.77	cl30550	PLN00154 superfamily	 - 	 - 
Q#2657 - 5B32H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2660 - 5B33A	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#2661 - 5B33B	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2662 - 5B33C	superfamily	177756	9	124	1.74309e-63	189.77	cl30550	PLN00154 superfamily	 - 	 - 
Q#2663 - 5B33D	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2664 - 5B33E	specific	185400	4	139	1.38632e-90	258.681	PTZ00018	PTZ00018	 - 	cl23735
Q#2665 - 5B33F	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2666 - 5B33G	superfamily	177756	9	124	1.74309e-63	189.77	cl30550	PLN00154 superfamily	 - 	 - 
Q#2667 - 5B33H	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2670 - 5B40A	specific	185400	4	139	1.05767e-88	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2671 - 5B40B	specific	177669	4	106	2.58741e-54	164.235	PLN00035	PLN00035	 - 	cl29687
Q#2672 - 5B40C	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2673 - 5B40D	specific	197718	31	127	7.52103e-54	163.842	smart00427	H2B	 - 	cl23830
Q#2674 - 5B40E	specific	185400	4	139	1.05767e-88	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2675 - 5B40F	specific	177669	4	106	2.58741e-54	164.235	PLN00035	PLN00035	 - 	cl29687
Q#2676 - 5B40G	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2677 - 5B40H	specific	197718	31	127	7.52103e-54	163.842	smart00427	H2B	 - 	cl23830
Q#2680 - 5B75A	specific	277158	13	71	6.31905e-30	102.47	cd15688	PHD1_MOZ	 - 	cl22851
Q#2680 - 5B75A	specific	277002	72	118	3.91107e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#2680 - 5B75A	multi-dom	214584	72	118	0.000102263	37.1914	smart00249	PHD	 - 	 - 
Q#2681 - 5B75B	superfamily	329044	1	25	1.31741e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#2682 - 5B76A	specific	277158	13	71	6.31905e-30	102.47	cd15688	PHD1_MOZ	 - 	cl22851
Q#2682 - 5B76A	specific	277002	72	118	3.91107e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#2682 - 5B76A	multi-dom	214584	72	118	0.000102263	37.1914	smart00249	PHD	 - 	 - 
Q#2683 - 5B76B	superfamily	329044	1	25	1.38269e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#2684 - 5B77A	specific	277158	13	71	6.31905e-30	102.47	cd15688	PHD1_MOZ	 - 	cl22851
Q#2684 - 5B77A	specific	277002	72	118	3.91107e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#2684 - 5B77A	multi-dom	214584	72	118	0.000102263	37.1914	smart00249	PHD	 - 	 - 
Q#2685 - 5B77B	superfamily	329044	1	25	1.31741e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#2686 - 5B78A	superfamily	354958	13	71	7.80986e-29	99.3882	cl22851	PHD_SF superfamily	 - 	 - 
Q#2686 - 5B78A	specific	277002	72	118	4.55569e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#2686 - 5B78A	multi-dom	214584	72	118	0.000105541	37.1914	smart00249	PHD	 - 	 - 
Q#2687 - 5B78B	superfamily	329044	1	25	1.31741e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#2688 - 5BNVA	superfamily	329044	1	79	1.11267e-53	162.382	cl23735	H4 superfamily	N	 - 
Q#2689 - 5BNVB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2690 - 5BNVC	superfamily	338421	12	70	2.72378e-05	38.9277	cl13991	MCM2_N superfamily	C	 - 
Q#2691 - 5BNVD	superfamily	329044	1	79	1.11267e-53	162.382	cl23735	H4 superfamily	N	 - 
Q#2692 - 5BNVE	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2693 - 5BNVF	superfamily	338421	12	70	2.72378e-05	38.9277	cl13991	MCM2_N superfamily	C	 - 
Q#2694 - 5BNXA	superfamily	329044	1	79	1.11267e-53	162.382	cl23735	H4 superfamily	N	 - 
Q#2695 - 5BNXB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2696 - 5BNXC	superfamily	338421	12	70	2.72378e-05	38.9277	cl13991	MCM2_N superfamily	C	 - 
Q#2697 - 5BNXD	specific	335878	1	154	9.9352e-108	303.276	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2698 - 5BO0A	superfamily	329044	1	80	7.08415e-55	165.463	cl23735	H4 superfamily	N	 - 
Q#2699 - 5BO0B	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2700 - 5BO0C	superfamily	338421	12	70	2.72378e-05	38.9277	cl13991	MCM2_N superfamily	C	 - 
Q#2701 - 5BO0D	specific	335878	1	154	9.9352e-108	303.276	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2702 - 5BS7A	specific	185400	1	111	2.28179e-76	221.317	PTZ00018	PTZ00018	 - 	cl23735
Q#2703 - 5BS7B	specific	185400	1	111	2.28179e-76	221.317	PTZ00018	PTZ00018	 - 	cl23735
Q#2704 - 5BS7C	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2705 - 5BS7D	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2706 - 5BS7E	specific	214818	9	97	4.4778e-08	46.9871	smart00784	SPT2	 - 	cl07029
Q#2707 - 5BS7F	specific	214818	9	97	4.4778e-08	46.9871	smart00784	SPT2	 - 	cl07029
Q#2708 - 5BSAA	specific	185400	1	110	5.50283e-76	220.161	PTZ00018	PTZ00018	 - 	cl23735
Q#2709 - 5BSAB	specific	185400	1	110	5.50283e-76	220.161	PTZ00018	PTZ00018	 - 	cl23735
Q#2710 - 5BSAC	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2711 - 5BSAD	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2712 - 5BSAE	specific	214818	9	93	6.41498e-06	41.5943	smart00784	SPT2	 - 	cl07029
Q#2713 - 5BSAF	specific	214818	9	93	6.41498e-06	41.5943	smart00784	SPT2	 - 	cl07029
Q#2716 - 5BT1C	specific	185399	29	142	3.00091e-68	202.282	PTZ00017	PTZ00017	 - 	cl30549
Q#2717 - 5BT1D	specific	197718	42	138	3.25272e-50	155.367	smart00427	H2B	 - 	cl23830
Q#2718 - 5C11A	specific	277156	1	52	1.97707e-21	77.4182	cd15686	PHD3_KDM5A	 - 	cl22851
Q#2720 - 5C13A	specific	276997	16	61	4.24946e-20	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#2721 - 5C13C	specific	276997	16	61	4.24946e-20	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#2723 - 5C13E	specific	276997	16	61	4.24946e-20	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#2725 - 5C13G	specific	276997	16	61	4.24946e-20	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#2728 - 5C3IA	specific	335878	14	167	2.45502e-108	305.972	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2729 - 5C3IB	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#2730 - 5C3IC	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2731 - 5C3ID	superfamily	338421	11	62	0.00232998	34.6905	cl13991	MCM2_N superfamily	C	 - 
Q#2732 - 5C3IE	specific	335878	14	167	2.45502e-108	305.972	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2733 - 5C3IF	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#2734 - 5C3IG	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2735 - 5C3IH	superfamily	338421	11	62	0.00232998	34.6905	cl13991	MCM2_N superfamily	C	 - 
Q#2736 - 5C3II	specific	335878	14	167	2.45502e-108	305.972	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2737 - 5C3IJ	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#2738 - 5C3IK	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2739 - 5C3IL	superfamily	338421	11	62	0.00232998	34.6905	cl13991	MCM2_N superfamily	C	 - 
Q#2740 - 5C3IM	specific	335878	14	167	2.45502e-108	305.972	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2741 - 5C3IN	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#2742 - 5C3IO	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2743 - 5C3IP	superfamily	338421	11	62	0.00232998	34.6905	cl13991	MCM2_N superfamily	C	 - 
Q#2744 - 5C3IQ	specific	335878	14	167	2.45502e-108	305.972	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2745 - 5C3IR	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#2746 - 5C3IS	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2747 - 5C3IT	superfamily	338421	11	62	0.00232998	34.6905	cl13991	MCM2_N superfamily	C	 - 
Q#2748 - 5C3IU	specific	335878	14	167	2.45502e-108	305.972	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#2749 - 5C3IV	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#2750 - 5C3IW	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2751 - 5C3IX	superfamily	338421	11	62	0.00232998	34.6905	cl13991	MCM2_N superfamily	C	 - 
Q#2752 - 5CHLA	multi-dom	336207	4	74	3.46797e-12	58.5477	pfam05764	YL1	C	 - 
Q#2753 - 5CHLB	superfamily	177756	69	187	1.18588e-60	185.148	cl30550	PLN00154 superfamily	 - 	 - 
Q#2753 - 5CHLB	specific	215081	2	93	2.31932e-57	176.034	PLN00158	PLN00158	N	cl23830
Q#2754 - 5CIUA	specific	99896	18	104	2.24486e-43	137.886	cd05835	Dnmt3b_related	 - 	cl02554
Q#2755 - 5CIUB	specific	99896	18	104	2.24486e-43	137.886	cd05835	Dnmt3b_related	 - 	cl02554
Q#2756 - 5CIUC	superfamily	329044	1	15	0.00186281	31.0285	cl23735	H4 superfamily	NC	 - 
Q#2757 - 5CIUD	superfamily	329044	1	15	0.00186281	31.0285	cl23735	H4 superfamily	NC	 - 
Q#2758 - 5CP6A	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#2759 - 5CP6B	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2760 - 5CP6C	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#2761 - 5CP6D	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#2762 - 5CP6E	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#2763 - 5CP6F	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2764 - 5CP6G	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#2765 - 5CP6H	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#2768 - 5CPIA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2769 - 5CPIB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2770 - 5CPIC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2771 - 5CPID	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2772 - 5CPIE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2773 - 5CPIF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2774 - 5CPIG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2775 - 5CPIH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2778 - 5CPJA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2779 - 5CPJB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2780 - 5CPJC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2781 - 5CPJD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2782 - 5CPJE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2783 - 5CPJF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2784 - 5CPJG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2785 - 5CPJH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2788 - 5CPKA	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2789 - 5CPKB	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2790 - 5CPKC	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2791 - 5CPKD	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2792 - 5CPKE	specific	185400	4	139	2.79273e-91	260.222	PTZ00018	PTZ00018	 - 	cl23735
Q#2793 - 5CPKF	specific	177669	4	106	2.14717e-54	164.62	PLN00035	PLN00035	 - 	cl29687
Q#2794 - 5CPKG	specific	185399	4	133	5.96281e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#2795 - 5CPKH	specific	197718	31	127	5.01294e-54	164.227	smart00427	H2B	 - 	cl23830
Q#2798 - 5CVDA	specific	283530	28	243	4.26094e-135	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#2798 - 5CVDA	multi-dom	338872	86	181	2.29023e-17	74.5382	pfam13649	Methyltransf_25	 - 	 - 
Q#2799 - 5CVDB	specific	283530	28	243	4.26094e-135	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#2799 - 5CVDB	multi-dom	338872	86	181	2.29023e-17	74.5382	pfam13649	Methyltransf_25	 - 	 - 
Q#2802 - 5CVEA	specific	283530	28	243	4.26094e-135	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#2802 - 5CVEA	multi-dom	338872	86	181	2.29023e-17	74.5382	pfam13649	Methyltransf_25	 - 	 - 
Q#2803 - 5CVEB	specific	283530	28	243	4.26094e-135	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#2803 - 5CVEB	multi-dom	338872	86	181	2.29023e-17	74.5382	pfam13649	Methyltransf_25	 - 	 - 
Q#2806 - 5D6YA	specific	197660	65	120	3.54852e-12	56.5132	smart00333	TUDOR	 - 	cl02573
Q#2806 - 5D6YA	specific	197660	7	63	7.65311e-11	53.0464	smart00333	TUDOR	 - 	cl02573
Q#2807 - 5D6YB	specific	197660	65	120	3.54852e-12	56.5132	smart00333	TUDOR	 - 	cl02573
Q#2807 - 5D6YB	specific	197660	7	63	7.65311e-11	53.0464	smart00333	TUDOR	 - 	cl02573
Q#2808 - 5D6YC	specific	197660	65	120	3.54852e-12	56.5132	smart00333	TUDOR	 - 	cl02573
Q#2808 - 5D6YC	specific	197660	7	63	7.65311e-11	53.0464	smart00333	TUDOR	 - 	cl02573
Q#2809 - 5D6YD	specific	197660	65	120	3.54852e-12	56.5132	smart00333	TUDOR	 - 	cl02573
Q#2809 - 5D6YD	specific	197660	7	63	7.65311e-11	53.0464	smart00333	TUDOR	 - 	cl02573
Q#2810 - 5D6YE	specific	197660	65	120	3.54852e-12	56.5132	smart00333	TUDOR	 - 	cl02573
Q#2810 - 5D6YE	specific	197660	7	63	7.65311e-11	53.0464	smart00333	TUDOR	 - 	cl02573
Q#2811 - 5D6YF	specific	197660	65	120	3.54852e-12	56.5132	smart00333	TUDOR	 - 	cl02573
Q#2811 - 5D6YF	specific	197660	7	63	7.65311e-11	53.0464	smart00333	TUDOR	 - 	cl02573
Q#2816 - 5D7EA	specific	341124	8	124	5.93394e-68	200.482	cd16905	YEATS_Taf14_like	 - 	cl38902
Q#2818 - 5DAHA	superfamily	354958	78	206	1.43957e-84	246.143	cl22851	PHD_SF superfamily	 - 	 - 
Q#2818 - 5DAHA	specific	277049	24	71	6.83896e-28	99.5095	cd15574	PHD_AF10_AF17	 - 	cl22851
Q#2819 - 5DAHB	superfamily	354958	78	206	1.43957e-84	246.143	cl22851	PHD_SF superfamily	 - 	 - 
Q#2819 - 5DAHB	specific	277049	24	71	6.83896e-28	99.5095	cd15574	PHD_AF10_AF17	 - 	cl22851
Q#2822 - 5DNMA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#2823 - 5DNMB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2824 - 5DNMC	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#2825 - 5DNMD	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#2826 - 5DNME	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#2827 - 5DNMF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2828 - 5DNMG	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#2829 - 5DNMH	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#2832 - 5DNNA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#2833 - 5DNNB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2834 - 5DNNC	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#2835 - 5DNND	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#2836 - 5DNNE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#2837 - 5DNNF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#2838 - 5DNNG	specific	238029	5	117	4.10107e-69	202.95	cd00074	H2A	 - 	cl30546
Q#2839 - 5DNNH	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#2842 - 5DWQA	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2842 - 5DWQA	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2843 - 5DWQB	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2843 - 5DWQB	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2844 - 5DWQC	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2844 - 5DWQC	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2845 - 5DWQD	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2845 - 5DWQD	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2848 - 5DX0A	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2848 - 5DX0A	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2849 - 5DX0B	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2849 - 5DX0B	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2850 - 5DX0C	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2850 - 5DX0C	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2851 - 5DX0D	specific	100107	58	153	2.42324e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#2851 - 5DX0D	multi-dom	338872	58	153	1.2482e-09	54.5078	pfam13649	Methyltransf_25	 - 	 - 
Q#2856 - 5E5AA	specific	185400	1	136	9.35599e-89	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2857 - 5E5AB	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2858 - 5E5AC	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#2859 - 5E5AD	specific	197718	25	121	6.70048e-53	161.145	smart00427	H2B	 - 	cl23830
Q#2860 - 5E5AE	specific	185400	1	136	9.35599e-89	253.674	PTZ00018	PTZ00018	 - 	cl23735
Q#2861 - 5E5AF	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#2862 - 5E5AG	specific	185399	1	130	1.41732e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#2863 - 5E5AH	specific	197718	25	121	6.70048e-53	161.145	smart00427	H2B	 - 	cl23830
Q#2867 - 5EFNA	specific	212527	14	364	0	685.609	cd10003	HDAC6-dom2	 - 	cl17011
Q#2868 - 5EFNB	specific	212527	14	364	0	685.609	cd10003	HDAC6-dom2	 - 	cl17011
Q#2871 - 5F6KA	specific	293932	14	169	4.26603e-84	244.349	cd12872	SPRY_Ash2	 - 	cl02614
Q#2872 - 5F6KB	specific	293932	14	169	4.26603e-84	244.349	cd12872	SPRY_Ash2	 - 	cl02614
Q#2873 - 5F6KC	specific	214614	20	141	5.6439e-37	123.213	smart00317	SET	 - 	cl02566
Q#2873 - 5F6KC	specific	214703	143	159	6.83995e-05	37.77	smart00508	PostSET	 - 	cl02636
Q#2875 - 5F6KE	specific	214614	20	141	5.6439e-37	123.213	smart00317	SET	 - 	cl02566
Q#2875 - 5F6KE	specific	214703	143	159	6.83995e-05	37.77	smart00508	PostSET	 - 	cl02636
Q#2878 - 5F99A	specific	185400	1	135	3.76011e-85	244.814	PTZ00018	PTZ00018	 - 	cl23735
Q#2879 - 5F99B	specific	177669	1	103	2.15025e-52	159.228	PLN00035	PLN00035	 - 	cl29687
Q#2880 - 5F99C	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#2881 - 5F99D	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#2882 - 5F99E	specific	185400	1	135	3.76011e-85	244.814	PTZ00018	PTZ00018	 - 	cl23735
Q#2883 - 5F99F	specific	177669	1	103	2.15025e-52	159.228	PLN00035	PLN00035	 - 	cl29687
Q#2884 - 5F99G	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#2885 - 5F99H	specific	197718	24	120	9.24916e-53	160.76	smart00427	H2B	 - 	cl23830
Q#2888 - 5FA5A	specific	336045	308	477	1.87273e-112	334.55	pfam05185	PRMT5	 - 	cl27061
Q#2888 - 5FA5A	specific	340001	50	303	2.58388e-104	316.6	pfam17285	PRMT5_TIM	 - 	cl38573
Q#2888 - 5FA5A	specific	340002	481	648	5.23929e-91	279.156	pfam17286	PRMT5_C	 - 	cl38574
Q#2889 - 5FA5B	superfamily	356469	105	344	5.95794e-26	105.11	cl29593	WD40 superfamily	 - 	 - 
Q#2889 - 5FA5B	multi-dom	225201	123	354	8.97489e-25	104.785	COG2319	WD40	NC	 - 
Q#2891 - 5FB0A	specific	99933	79	180	2.2519e-55	170.301	cd05501	Bromo_SP100C_like	 - 	cl02556
Q#2891 - 5FB0A	specific	277016	10	51	1.19481e-15	66.9841	cd15541	PHD_TIF1_like	 - 	cl22851
Q#2891 - 5FB0A	multi-dom	214584	10	51	3.70717e-05	39.5026	smart00249	PHD	 - 	 - 
