structureId,chainId,structureTitle,pdbDoi,entityId,ligandId,ligandName,InChI,InChIKey,hetId,IC50,deltaG,uniprotAcc,uniprotRecommendedName,uniprotAlternativeNames
5E5A,G,Crystal structure of the chromatin-tethering domain of Human cytomegalovirus IE1 protein bound to the nucleosome core particle,10.2210/pdb5e5a/pdb,4,,,,,,,,P06897,Histone H2A type 1,
5E5A,H,Crystal structure of the chromatin-tethering domain of Human cytomegalovirus IE1 protein bound to the nucleosome core particle,10.2210/pdb5e5a/pdb,5,,,,,,,,P02281,Histone H2B 1.1,
5E5A,I,Crystal structure of the chromatin-tethering domain of Human cytomegalovirus IE1 protein bound to the nucleosome core particle,10.2210/pdb5e5a/pdb,1,MG,MAGNESIUM ION,InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N,MG,,,,,
5E5A,J,Crystal structure of the chromatin-tethering domain of Human cytomegalovirus IE1 protein bound to the nucleosome core particle,10.2210/pdb5e5a/pdb,1,,,,,,,,,,
5E5A,K,Crystal structure of the chromatin-tethering domain of Human cytomegalovirus IE1 protein bound to the nucleosome core particle,10.2210/pdb5e5a/pdb,6,,,,,,,,P03169,55 kDa immediate-early protein 1,
5F99,A,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,1,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P84233,Histone H3.2,
5F99,B,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,2,,,,,,,,P62799,Histone H4,
5F99,C,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,3,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P06897,Histone H2A type 1,
5F99,D,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,4,,,,,,,,P02281,Histone H2B 1.1,
5F99,E,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,1,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P84233,Histone H3.2,
5F99,E,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,1,MG,MAGNESIUM ION,InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N,MG,,,P84233,Histone H3.2,
5F99,F,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,2,,,,,,,,P62799,Histone H4,
5F99,G,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,3,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P06897,Histone H2A type 1,
5F99,H,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,4,,,,,,,,P02281,Histone H2B 1.1,
5F99,I,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,5,,,,,,,,,,
5F99,J,X-ray Structure of the MMTV-A Nucleosome Core Particle,10.2210/pdb5f99/pdb,6,,,,,,,,,,
5GSE,A,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GSE,B,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,2,,,,,,,,P62805,Histone H4,
5GSE,C,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,3,,,,,,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5GSE,D,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5GSE,E,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GSE,F,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,2,,,,,,,,P62805,Histone H4,
5GSE,G,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,3,,,,,,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5GSE,H,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5GSE,I,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,5,5CM,5-METHYL-2'-DEOXY-CYTIDINE-5'-MONOPHOSPHATE,"InChI=1S/C10H16N3O7P/c1-5-3-13(10(15)12-9(5)11)8-2-6(14)7(20-8)4-19-21(16,17)18/h3,6-8,14H,2,4H2,1H3,(H2,11,12,15)(H2,16,17,18)/t6-,7+,8+/m0/s1",RGDVNLHBCKWZDA-XLPZGREQSA-N,5CM,,,,,
5GSE,J,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,6,5CM,5-METHYL-2'-DEOXY-CYTIDINE-5'-MONOPHOSPHATE,"InChI=1S/C10H16N3O7P/c1-5-3-13(10(15)12-9(5)11)8-2-6(14)7(20-8)4-19-21(16,17)18/h3,6-8,14H,2,4H2,1H3,(H2,11,12,15)(H2,16,17,18)/t6-,7+,8+/m0/s1",RGDVNLHBCKWZDA-XLPZGREQSA-N,5CM,,,,,
5GSE,K,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GSE,L,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,2,,,,,,,,P62805,Histone H4,
5GSE,M,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,3,,,,,,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5GSE,N,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5GSE,O,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GSE,P,Crystal structure of unusual nucleosome,10.2210/pdb5gse/pdb,2,,,,,,,,P62805,Histone H4,
5GSU,A,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GSU,B,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,2,,,,,,,,P62805,Histone H4,
5GSU,C,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,3,,,,,,,,Q96QV6,Histone H2A type 1-A,Histone H2A/r
5GSU,D,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,4,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,Q96A08,Histone H2B type 1-A,"Histone H2B, testis#Testis-specific histone H2B"
5GSU,E,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GSU,F,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,2,,,,,,,,P62805,Histone H4,
5GSU,G,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,3,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,Q96QV6,Histone H2A type 1-A,Histone H2A/r
5GSU,H,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,4,,,,,,,,Q96A08,Histone H2B type 1-A,"Histone H2B, testis#Testis-specific histone H2B"
5GSU,I,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,5,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,,,
5GSU,I,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GSU,J,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,5,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,,,
5GSU,J,"Crystal structure of nucleosome core particle consisting of human testis-specific histone variants, Th2A and Th2B",10.2210/pdb5gsu/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GT0,A,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GT0,B,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,2,,,,,,,,P62805,Histone H4,
5GT0,C,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,3,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,Q96QV6,Histone H2A type 1-A,Histone H2A/r
5GT0,D,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,4,,,,,,,,P62807,Histone H2B type 1-C/E/F/G/I,Histone H2B.1 A#Histone H2B.a#Histone H2B.g#Histone H2B.h#Histone H2B.k#Histone H2B.l
5GT0,E,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,1,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GT0,E,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,1,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GT0,F,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,2,,,,,,,,P62805,Histone H4,
5GT0,G,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,3,,,,,,,,Q96QV6,Histone H2A type 1-A,Histone H2A/r
5GT0,H,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,4,,,,,,,,P62807,Histone H2B type 1-C/E/F/G/I,Histone H2B.1 A#Histone H2B.a#Histone H2B.g#Histone H2B.h#Histone H2B.k#Histone H2B.l
5GT0,I,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,5,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,,,
5GT0,I,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GT0,J,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,5,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,,,
5GT0,J,"Crystal structure of nucleosome complex with human testis-specific histone variants, Th2a",10.2210/pdb5gt0/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GT3,A,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,1,,,,,,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GT3,B,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,2,,,,,,,,P62805,Histone H4,
5GT3,C,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,3,,,,,,,,P20671,Histone H2A type 1-D,Histone H2A.3#Histone H2A/g
5GT3,D,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,4,,,,,,,,Q96A08,Histone H2B type 1-A,"Histone H2B, testis#Testis-specific histone H2B"
5GT3,E,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,1,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GT3,F,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,2,,,,,,,,P62805,Histone H4,
5GT3,G,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,3,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,P20671,Histone H2A type 1-D,Histone H2A.3#Histone H2A/g
5GT3,H,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,4,,,,,,,,Q96A08,Histone H2B type 1-A,"Histone H2B, testis#Testis-specific histone H2B"
5GT3,I,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,5,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,,,
5GT3,I,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GT3,J,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,5,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,,,
5GT3,J,"Crystal structure of nucleosome particle in the presence of human testis-specific histone variant, hTh2b",10.2210/pdb5gt3/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GTC,A,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,1,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GTC,B,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,2,,,,,,,,P62805,Histone H4,
5GTC,C,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,3,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5GTC,D,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5GTC,E,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,1,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GTC,E,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,1,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5GTC,F,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,2,,,,,,,,P62805,Histone H4,
5GTC,G,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,3,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5GTC,H,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5GTC,I,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GTC,J,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5GTC,K,Crystal structure of complex between DMAP-SH conjugated with a Kaposi's sarcoma herpesvirus LANA peptide (5-15) and nucleosome core particle,10.2210/pdb5gtc/pdb,6,NH2,AMINO GROUP,InChI=1/H3N/h1H3,QGZKDVFQNNGYKY-UHFFFAOYAF,NH2,,,Q9QR71,Protein ORF73,
5GXQ,A,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,1,,,,,,,,,,
5GXQ,B,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,2,,,,,,,,P62805,Histone H4,
5GXQ,C,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,3,,,,,,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5GXQ,D,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5GXQ,E,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,1,,,,,,,,,,
5GXQ,F,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,2,,,,,,,,P62805,Histone H4,
5GXQ,G,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,3,,,,,,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5GXQ,H,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5GXQ,I,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,5,,,,,,,,,,
5GXQ,J,The crystal structure of the nucleosome containing H3.6,10.2210/pdb5gxq/pdb,5,,,,,,,,,,
5HQ2,A,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,1,,,,,,,,P84233,Histone H3.2,
5HQ2,B,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,2,,,,,,,,P62799,Histone H4,
5HQ2,G,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,3,,,,,,,,P06897,Histone H2A type 1,
5HQ2,H,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,4,,,,,,,,P02281,Histone H2B 1.1,
5HQ2,I,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,5,,,,,,,,,,
5HQ2,J,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,6,,,,,,,,,,
5HQ2,K,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,7,,,,,,,,P21827,Guanine nucleotide exchange factor SRM1,Pheromone response pathway component SRM1#Pre-mRNA-processing protein 20#Regulator of chromosome condensation#Suppressor of receptor mutations 1#mRNA transport protein 1
5HQ2,M,Structural model of Set8 histone H4 Lys20 methyltransferase bound to nucleosome core particle,10.2210/pdb5hq2/pdb,8,,,,,,,,Q9NQR1,N-lysine methyltransferase KMT5A,H4-K20-HMTase KMT5A#Histone-lysine N-methyltransferase KMT5A#Lysine N-methyltransferase 5A#Lysine-specific methylase 5A#PR/SET domain-containing protein 07#SET domain-containing protein 8
5JRG,A,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,1,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5JRG,B,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,2,,,,,,,,P62805,Histone H4,
5JRG,C,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,3,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5JRG,D,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5JRG,E,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,1,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5JRG,E,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,1,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,P68431,Histone H3.1,Histone H3/a#Histone H3/b#Histone H3/c#Histone H3/d#Histone H3/f#Histone H3/h#Histone H3/i#Histone H3/j#Histone H3/k#Histone H3/l
5JRG,F,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,2,,,,,,,,P62805,Histone H4,
5JRG,G,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,3,CL,CHLORIDE ION,InChI=1S/ClH/h1H/p-1,VEXZGXHMUGYJMC-UHFFFAOYSA-M,CL,,,P04908,Histone H2A type 1-B/E,Histone H2A.2#Histone H2A/a#Histone H2A/m
5JRG,H,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,4,,,,,,,,P06899,Histone H2B type 1-J,Histone H2B.1#Histone H2B.r
5JRG,I,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,5,3DR,"1',2'-DIDEOXYRIBOFURANOSE-5'-PHOSPHATE","InChI=1S/C5H11O6P/c6-4-1-2-10-5(4)3-11-12(7,8)9/h4-6H,1-3H2,(H2,7,8,9)/t4-,5+/m0/s1",BVOBPNSQIRMLCA-CRCLSJGQSA-N,3DR,,,,,
5JRG,I,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,5,MN,MANGANESE (II) ION,InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N,MN,,,,,
5JRG,J,Crystal structure of the nucleosome containing the DNA with tetrahydrofuran (THF),10.2210/pdb5jrg/pdb,6,3DR,"1',2'-DIDEOXYRIBOFURANOSE-5'-PHOSPHATE","InChI=1S/C5H11O6P/c6-4-1-2-10-5(4)3-11-12(7,8)9/h4-6H,1-3H2,(H2,7,8,9)/t4-,5+/m0/s1",BVOBPNSQIRMLCA-CRCLSJGQSA-N,3DR,,,,,
