Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1724 - 5YYFC	specific	308783	32	112	9.27687e-34	116.059	pfam03366	YEATS	 - 	cl19881
Q#1726 - 5Z8LA	specific	240065	30	164	1.74715e-58	180.675	cd04714	BAH_BAHCC1	 - 	cl02608
Q#1726 - 5Z8LA	superfamily	328929	148	194	8.48226e-15	66.2157	cl22851	PHD_SF superfamily	 - 	 - 
Q#1728 - 5Z8NA	specific	240065	30	164	4.43229e-58	178.364	cd04714	BAH_BAHCC1	 - 	cl02608
Q#1728 - 5Z8NA	superfamily	328929	148	194	1.26208e-14	64.6749	cl22851	PHD_SF superfamily	 - 	 - 
Q#1729 - 5Z8NB	specific	240065	30	164	4.43229e-58	178.364	cd04714	BAH_BAHCC1	 - 	cl02608
Q#1729 - 5Z8NB	superfamily	328929	148	194	1.26208e-14	64.6749	cl22851	PHD_SF superfamily	 - 	 - 
Q#1730 - 5Z8NC	specific	240065	30	164	4.43229e-58	178.364	cd04714	BAH_BAHCC1	 - 	cl02608
Q#1730 - 5Z8NC	superfamily	328929	148	194	1.26208e-14	64.6749	cl22851	PHD_SF superfamily	 - 	 - 
Q#1740 - 5ZBAA	specific	311917	9	343	9.6551e-134	392.173	pfam08214	HAT_KAT11	 - 	cl02120
Q#1741 - 5ZBAB	specific	309739	35	188	1.73253e-115	324.061	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1742 - 5ZBAC	specific	185400	1	136	6.58051e-80	235.569	PTZ00018	PTZ00018	 - 	cl23735
Q#1743 - 5ZBAD	specific	185397	18	101	2.86699e-44	142.185	PTZ00015	PTZ00015	 - 	cl25876
Q#1744 - 5ZBBA	specific	311917	9	343	9.6551e-134	392.173	pfam08214	HAT_KAT11	 - 	cl02120
Q#1745 - 5ZBBB	specific	309739	35	188	1.73253e-115	324.061	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1746 - 5ZBBC	specific	185400	1	136	6.58051e-80	235.569	PTZ00018	PTZ00018	 - 	cl23735
Q#1747 - 5ZBBD	specific	185397	18	101	2.86699e-44	142.185	PTZ00015	PTZ00015	 - 	cl25876
Q#1748 - 5ZNPA	superfamily	322012	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#1748 - 5ZNPA	superfamily	328929	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#1749 - 5ZNPB	superfamily	322012	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#1749 - 5ZNPB	superfamily	328929	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#1752 - 5ZNRA	superfamily	322012	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#1752 - 5ZNRA	superfamily	328929	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#1753 - 5ZNRB	superfamily	322012	23	158	3.97011e-50	158.719	cl02608	BAH superfamily	 - 	 - 
Q#1753 - 5ZNRB	superfamily	328929	142	188	3.56402e-13	61.2081	cl22851	PHD_SF superfamily	 - 	 - 
Q#1756 - 5ZWXA	specific	310325	17	82	4.48299e-14	62.7137	pfam05641	Agenet	 - 	cl22958
Q#1756 - 5ZWXA	specific	214798	95	147	5.21166e-11	54.6373	smart00743	Agenet	 - 	cl22958
Q#1757 - 5ZWXB	specific	310325	17	82	4.48299e-14	62.7137	pfam05641	Agenet	 - 	cl22958
Q#1757 - 5ZWXB	specific	214798	95	147	5.21166e-11	54.6373	smart00743	Agenet	 - 	cl22958
Q#1760 - 6ASZA	specific	306815	17	64	3.54782e-13	57.2621	pfam00385	Chromo	 - 	cl17459
Q#1762 - 6AT0A	specific	306815	19	64	2.16346e-12	54.9509	pfam00385	Chromo	 - 	cl17459
Q#1764 - 6AXJA	specific	227366	6	168	2.67232e-78	232.002	COG5033	TFG3	C	cl19881
Q#1765 - 6AXJB	specific	227366	6	168	2.67232e-78	232.002	COG5033	TFG3	C	cl19881
Q#1766 - 6AXJC	specific	227366	6	168	2.67232e-78	232.002	COG5033	TFG3	C	cl19881
Q#1767 - 6AXJD	specific	227366	6	168	2.67232e-78	232.002	COG5033	TFG3	C	cl19881
Q#1772 - 6BHDA	specific	197660	177	229	2.25364e-06	43.4165	smart00333	TUDOR	 - 	cl02573
Q#1772 - 6BHDA	specific	197660	86	146	6.17182e-06	42.2609	smart00333	TUDOR	 - 	cl02573
Q#1774 - 6BHEA	specific	197660	177	229	2.25364e-06	43.4165	smart00333	TUDOR	 - 	cl02573
Q#1774 - 6BHEA	specific	197660	86	146	6.17182e-06	42.2609	smart00333	TUDOR	 - 	cl02573
Q#1776 - 6BHGA	specific	197660	177	229	2.25364e-06	43.4165	smart00333	TUDOR	 - 	cl02573
Q#1776 - 6BHGA	specific	197660	86	146	6.17182e-06	42.2609	smart00333	TUDOR	 - 	cl02573
Q#1778 - 6BHHA	specific	197660	86	146	4.85885e-06	42.6461	smart00333	TUDOR	 - 	cl02573
Q#1778 - 6BHHA	superfamily	321999	177	229	8.17866e-05	39.1793	cl02573	TUDOR superfamily	 - 	 - 
Q#1780 - 6BHIA	specific	197660	86	146	4.85885e-06	42.6461	smart00333	TUDOR	 - 	cl02573
Q#1780 - 6BHIA	superfamily	321999	177	229	8.17866e-05	39.1793	cl02573	TUDOR superfamily	 - 	 - 
Q#1782 - 6BIYA	specific	143244	86	179	1.22863e-55	174.451	cd05767	IgC_MHC_II_alpha	 - 	cl11960
Q#1782 - 6BIYA	specific	307229	4	81	4.95708e-39	131.133	pfam00993	MHC_II_alpha	 - 	cl03058
Q#1783 - 6BIYB	specific	143243	99	192	1.1107e-46	151.785	cd05766	IgC_MHC_II_beta	 - 	cl11960
Q#1783 - 6BIYB	specific	307218	16	89	5.02946e-44	144.368	pfam00969	MHC_II_beta	 - 	cl03042
Q#1785 - 6BIZA	specific	143244	86	179	1.22863e-55	174.451	cd05767	IgC_MHC_II_alpha	 - 	cl11960
Q#1785 - 6BIZA	specific	307229	4	81	4.95708e-39	131.133	pfam00993	MHC_II_alpha	 - 	cl03058
Q#1786 - 6BIZB	specific	143243	99	192	1.1107e-46	151.785	cd05766	IgC_MHC_II_beta	 - 	cl11960
Q#1786 - 6BIZB	specific	307218	16	89	5.02946e-44	144.368	pfam00969	MHC_II_beta	 - 	cl03042
Q#1788 - 6CHGA	specific	238121	17	304	5.97908e-43	149.022	cd00200	WD40	 - 	cl25539
Q#1789 - 6CHGB	specific	293932	88	196	5.65477e-40	141.886	cd12872	SPRY_Ash2	C	cl02614
Q#1790 - 6CHGC	specific	214614	11	132	7.21206e-42	135.54	smart00317	SET	 - 	cl02566
Q#1790 - 6CHGC	specific	214703	137	153	0.001095	34.3032	smart00508	PostSET	 - 	cl02636
Q#1791 - 6CHGD	superfamily	330360	32	349	3.96181e-20	90.0868	cl25539	WD40 superfamily	 - 	 - 
Q#1792 - 6CHGE	superfamily	310056	14	54	3.2979e-14	59.1606	cl04973	Dpy-30 superfamily	 - 	 - 
Q#1793 - 6CHGF	superfamily	310056	14	54	3.2979e-14	59.1606	cl04973	Dpy-30 superfamily	 - 	 - 
Q#1796 - 6E83B	superfamily	294208	11	62	3.37574e-14	59.3691	cl00295	ZZ superfamily	 - 	 - 
Q#1798 - 6E86B	superfamily	294208	11	62	3.37574e-14	59.3691	cl00295	ZZ superfamily	 - 	 - 
Q#1799 - 6F6DA	specific	202224	238	346	2.17751e-36	132.034	pfam02373	JmjC	 - 	cl21464
Q#1799 - 6F6DA	specific	214721	204	268	4.71465e-07	48.4024	smart00558	JmjC	 - 	cl21464
Q#1801 - 6GYTA	specific	99927	5	112	4.49764e-81	234.26	cd05495	Bromo_cbp_like	 - 	cl02556
Q#1801 - 6GYTA	specific	277116	116	159	6.70819e-22	82.6024	cd15646	PHD_p300	 - 	cl22851
Q#1802 - 6GYTB	specific	99927	7	114	2.72173e-81	235.415	cd05495	Bromo_cbp_like	 - 	cl02556
Q#1802 - 6GYTB	specific	277116	118	161	3.21212e-22	83.3728	cd15646	PHD_p300	 - 	cl22851
Q#1804 - 6H8PA	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1804 - 6H8PA	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1805 - 6H8PB	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1805 - 6H8PB	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1808 - 6HBOA	specific	311439	15	61	8.65237e-13	56.5685	pfam07496	zf-CW	 - 	cl06504
Q#1824 - 6MILA	specific	308783	32	112	9.27687e-34	116.059	pfam03366	YEATS	 - 	cl19881
Q#1825 - 6MILB	superfamily	329044	1	19	0.00339693	30.6433	cl23735	H4 superfamily	C	 - 
Q#1826 - 6MILC	specific	308783	32	112	9.27687e-34	116.059	pfam03366	YEATS	 - 	cl19881
Q#1827 - 6MILD	superfamily	329044	1	19	0.00339693	30.6433	cl23735	H4 superfamily	C	 - 
Q#1828 - 6MIMA	specific	308783	32	112	6.3646e-36	118.37	pfam03366	YEATS	 - 	cl19881
Q#1830 - 6MIMC	specific	308783	32	112	6.3646e-36	118.37	pfam03366	YEATS	 - 	cl19881
Q#1832 - 6MINA	superfamily	327680	7	142	7.93382e-65	196.564	cl19881	YEATS superfamily	C	 - 
Q#1834 - 6MIOA	superfamily	327680	7	142	1.48387e-64	199.645	cl19881	YEATS superfamily	C	 - 
Q#1836 - 6MIQA	superfamily	327680	7	142	1.48387e-64	199.645	cl19881	YEATS superfamily	C	 - 
Q#1838 - 6MLCA	superfamily	328929	34	84	1.08131e-24	87.2926	cl22851	PHD_SF superfamily	 - 	 - 
Q#1839 - 6MLCB	superfamily	328929	34	84	1.08131e-24	87.2926	cl22851	PHD_SF superfamily	 - 	 - 
Q#1840 - 6MLCC	superfamily	328929	34	84	1.08131e-24	87.2926	cl22851	PHD_SF superfamily	 - 	 - 
Q#1841 - 6MLCD	superfamily	328929	34	84	1.08131e-24	87.2926	cl22851	PHD_SF superfamily	 - 	 - 
