structureId	chainId	structureTitle	depositionDate	uniprotAcc	uniprotRecommendedName
4J8U	A	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P84233	Histone H3.2
4J8U	E	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P84233	Histone H3.2
4J8U	B	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P62799	Histone H4
4J8U	F	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P62799	Histone H4
4J8U	I	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	NA	NA
4J8U	J	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	NA	NA
4J8V	C	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P06897	Histone H2A type 1
4J8V	G	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P06897	Histone H2A type 1
4J8V	D	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P02281	Histone H2B 1.1
4J8V	H	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P02281	Histone H2B 1.1
4J8V	A	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P84233	Histone H3.2
4J8V	E	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P84233	Histone H3.2
4J8V	B	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P62799	Histone H4
4J8V	F	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P62799	Histone H4
4J8V	I	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	NA	NA
4J8V	J	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-phenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	NA	NA
4J8W	C	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P06897	Histone H2A type 1
4J8W	G	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P06897	Histone H2A type 1
4J8W	D	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P02281	Histone H2B 1.1
4J8W	H	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P02281	Histone H2B 1.1
4J8W	A	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P84233	Histone H3.2
4J8W	E	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P84233	Histone H3.2
4J8W	B	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P62799	Histone H4
4J8W	F	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	P62799	Histone H4
4J8W	I	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	NA	NA
4J8W	J	X-ray structure of NCP145 with chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)osmium(II)	2013-02-15	NA	NA
4J8X	C	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P06897	Histone H2A type 1
4J8X	G	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P06897	Histone H2A type 1
4J8X	D	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P02281	Histone H2B 1.1
4J8X	H	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P02281	Histone H2B 1.1
4J8X	A	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P84233	Histone H3.2
4J8X	E	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P84233	Histone H3.2
4J8X	B	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P62799	Histone H4
4J8X	F	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	P62799	Histone H4
4J8X	I	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	NA	NA
4J8X	J	X-ray structure of NCP145 with bound chlorido(eta-6-p-cymene)(N-fluorophenyl-2-pyridinecarbothioamide)ruthenium(II)	2013-02-15	NA	NA
4JDS	A	SETD7 in complex with inhibitor PF-5426 and S-adenosyl-methionine	2013-02-25	Q8WTS6	Histone-lysine N-methyltransferase SETD7
4JDS	B	SETD7 in complex with inhibitor PF-5426 and S-adenosyl-methionine	2013-02-25	Q8WTS6	Histone-lysine N-methyltransferase SETD7
4JDS	C	SETD7 in complex with inhibitor PF-5426 and S-adenosyl-methionine	2013-02-25	Q8WTS6	Histone-lysine N-methyltransferase SETD7
4JDS	D	SETD7 in complex with inhibitor PF-5426 and S-adenosyl-methionine	2013-02-25	Q8WTS6	Histone-lysine N-methyltransferase SETD7
4JHJ	A	Crystal structure of Danio rerio Slip1 in complex with Dbp5	2013-03-05	Q5EAQ1	MIF4G domain-containing protein B
4JHJ	B	Crystal structure of Danio rerio Slip1 in complex with Dbp5	2013-03-05	Q5EAQ1	MIF4G domain-containing protein B
4JHJ	C	Crystal structure of Danio rerio Slip1 in complex with Dbp5	2013-03-05	Q7ZU28	NA
4JHJ	D	Crystal structure of Danio rerio Slip1 in complex with Dbp5	2013-03-05	Q7ZU28	NA
4JHK	A	Crystal structure of Danio rerio SLIP1 in complex with SLBP	2013-03-05	Q5EAQ1	MIF4G domain-containing protein B
4JHK	C	Crystal structure of Danio rerio SLIP1 in complex with SLBP	2013-03-05	Q7SXI8	NA
4JJN	C	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P04912	Histone H2A.2
4JJN	G	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P04912	Histone H2A.2
4JJN	D	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P02294	Histone H2B.2
4JJN	H	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P02294	Histone H2B.2
4JJN	A	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P61830	Histone H3
4JJN	E	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P61830	Histone H3
4JJN	B	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P02309	Histone H4
4JJN	F	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P02309	Histone H4
4JJN	K	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P06701	Regulatory protein SIR3
4JJN	L	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	P06701	Regulatory protein SIR3
4JJN	I	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	NA	NA
4JJN	J	Crystal structure of heterochromatin protein Sir3 in complex with a silenced yeast nucleosome	2013-03-08	NA	NA
4JLG	A	SETD7 in complex with inhibitor (R)-PFI-2 and S-adenosyl-methionine	2013-03-12	Q8WTS6	Histone-lysine N-methyltransferase SETD7
4JLG	B	SETD7 in complex with inhibitor (R)-PFI-2 and S-adenosyl-methionine	2013-03-12	Q8WTS6	Histone-lysine N-methyltransferase SETD7
4JNA	A	Crystal structure of the DepH complex with dimethyl-FK228	2013-03-14	A4ZPY8	NA
4JNA	B	Crystal structure of the DepH complex with dimethyl-FK228	2013-03-14	A4ZPY8	NA
4JNA	H	Crystal structure of the DepH complex with dimethyl-FK228	2013-03-14	NA	NA
4JNA	I	Crystal structure of the DepH complex with dimethyl-FK228	2013-03-14	NA	NA
4KGC	C	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	Q6AZJ8	Histone H2A
4KGC	G	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	Q6AZJ8	Histone H2A
4KGC	D	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	P02281	Histone H2B 1.1
4KGC	H	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	P02281	Histone H2B 1.1
4KGC	A	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	P84233	Histone H3.2
4KGC	E	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	P84233	Histone H3.2
4KGC	B	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	P62799	Histone H4
4KGC	F	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	P62799	Histone H4
4KGC	I	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	NA	NA
4KGC	J	Nucleosome Core Particle Containing (ETA6-P-CYMENE)-(1, 2-ETHYLENEDIAMINE)-RUTHENIUM	2013-04-29	NA	NA
4KHA	B	Structural basis of histone H2A-H2B recognition by the essential chaperone FACT	2013-04-30	Q6AZJ8	Histone H2A
4KHA	A	Structural basis of histone H2A-H2B recognition by the essential chaperone FACT	2013-04-30	G0SDN1#P02281	null#P02281:#Histone H2B 1.1
4KHB	B	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SHK5	FACT complex subunit POB3
4KHB	D	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SHK5	FACT complex subunit POB3
4KHB	F	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SHK5	FACT complex subunit POB3
4KHB	H	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SHK5	FACT complex subunit POB3
4KHB	A	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SDN1	NA
4KHB	C	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SDN1	NA
4KHB	E	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SDN1	NA
4KHB	G	Structure of the Spt16D Pob3N heterodimer	2013-04-30	G0SDN1	NA
4KHO	A	Structure of the FACT complex Subunit Spt16M	2013-04-30	G0SDN1	NA
4KHO	B	Structure of the FACT complex Subunit Spt16M	2013-04-30	G0SDN1	NA
4KUD	C	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P04912	Histone H2A.2
4KUD	G	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P04912	Histone H2A.2
4KUD	D	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P02293	Histone H2B.1
4KUD	H	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P02293	Histone H2B.1
4KUD	A	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P61830	Histone H3
4KUD	E	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P61830	Histone H3
4KUD	B	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P02309	Histone H4
4KUD	F	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P02309	Histone H4
4KUD	K	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P06701	Regulatory protein SIR3
4KUD	L	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	P06701	Regulatory protein SIR3
4KUD	I	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	NA	NA
4KUD	J	Crystal structure of N-terminal acetylated Sir3 BAH domain D205N mutant in complex with yeast nucleosome core particle	2013-05-22	NA	NA
4KUM	A	Structure of LSD1-CoREST-Tetrahydrofolate complex	2013-05-22	O60341	Lysine-specific histone demethylase 1A
4KUM	B	Structure of LSD1-CoREST-Tetrahydrofolate complex	2013-05-22	Q9UKL0	REST corepressor 1
4L58	B	Crystal structure of the MLL5 PHD finger in complex with H3K4me3	2013-06-10	P84243	Histone H3.3
4L58	A	Crystal structure of the MLL5 PHD finger in complex with H3K4me3	2013-06-10	Q8IZD2	Inactive histone-lysine N-methyltransferase 2E
4L7X	A	Crystal structure of the DIDO PHD finger in complex with H3K4me3	2013-06-14	Q9BTC0	Death-inducer obliterator 1
4L7X	U	Crystal structure of the DIDO PHD finger in complex with H3K4me3	2013-06-14	P68431	Histone H3.1
4L8R	B	Structure of mrna stem-loop, human stem-loop binding protein and 3'hexo ternary complex	2013-06-17	Q8IV48	3'-5' exoribonuclease 1
4L8R	E	Structure of mrna stem-loop, human stem-loop binding protein and 3'hexo ternary complex	2013-06-17	Q8IV48	3'-5' exoribonuclease 1
4L8R	C	Structure of mrna stem-loop, human stem-loop binding protein and 3'hexo ternary complex	2013-06-17	Q14493	Histone RNA hairpin-binding protein
4L8R	A	Structure of mrna stem-loop, human stem-loop binding protein and 3'hexo ternary complex	2013-06-17	NA	NA
4L8R	D	Structure of mrna stem-loop, human stem-loop binding protein and 3'hexo ternary complex	2013-06-17	NA	NA
4LD9	C	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P06897	Histone H2A type 1
4LD9	G	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P06897	Histone H2A type 1
4LD9	D	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P02281	Histone H2B 1.1
4LD9	H	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P02281	Histone H2B 1.1
4LD9	A	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P84233	Histone H3.2
4LD9	E	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P84233	Histone H3.2
4LD9	B	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P62799	Histone H4
4LD9	F	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P62799	Histone H4
4LD9	K	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P06701	Regulatory protein SIR3
4LD9	L	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	P06701	Regulatory protein SIR3
4LD9	I	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	NA	NA
4LD9	J	Crystal structure of the N-terminally acetylated BAH domain of Sir3 bound to the nucleosome core particle	2013-06-24	NA	NA
4LJN	A	Crystal Structure of MOZ double PHD finger	2013-07-05	Q92794	Histone acetyltransferase KAT6A
4LK9	A	Crystal Structure of MOZ double PHD finger histone H3 tail complex	2013-07-07	Q92794	Histone acetyltransferase KAT6A
4LK9	B	Crystal Structure of MOZ double PHD finger histone H3 tail complex	2013-07-07	P68431	Histone H3.1
4LKA	A	Crystal Structure of MOZ double PHD finger histone H3K9ac complex	2013-07-07	Q92794	Histone acetyltransferase KAT6A
4LKA	B	Crystal Structure of MOZ double PHD finger histone H3K9ac complex	2013-07-07	P68431	Histone H3.1
4LLB	A	Crystal Structure of MOZ double PHD finger histone H3K14ac complex	2013-07-09	Q92794	Histone acetyltransferase KAT6A
4LLB	B	Crystal Structure of MOZ double PHD finger histone H3K14ac complex	2013-07-09	Q92794	Histone acetyltransferase KAT6A
4LLB	C	Crystal Structure of MOZ double PHD finger histone H3K14ac complex	2013-07-09	P68431	Histone H3.1
4LLB	D	Crystal Structure of MOZ double PHD finger histone H3K14ac complex	2013-07-09	P68431	Histone H3.1
4LXL	D	Crystal structure of JMJD2B complexed with pyridine-2,4-dicarboxylic acid and H3K9me3	2013-07-30	P68431	Histone H3.1
4LXL	A	Crystal structure of JMJD2B complexed with pyridine-2,4-dicarboxylic acid and H3K9me3	2013-07-30	O94953	Lysine-specific demethylase 4B
4LXZ	A	Structure of Human HDAC2 in complex with SAHA (vorinostat)	2013-07-30	Q92769	Histone deacetylase 2
4LXZ	B	Structure of Human HDAC2 in complex with SAHA (vorinostat)	2013-07-30	Q92769	Histone deacetylase 2
4LXZ	C	Structure of Human HDAC2 in complex with SAHA (vorinostat)	2013-07-30	Q92769	Histone deacetylase 2
4LY1	A	Structure of Human HDAC2 in complex with inhibitor 4-(acetylamino)-N-[2-amino-5-(thiophen-2-yl)phenyl]benzamide	2013-07-30	Q92769	Histone deacetylase 2
4LY1	B	Structure of Human HDAC2 in complex with inhibitor 4-(acetylamino)-N-[2-amino-5-(thiophen-2-yl)phenyl]benzamide	2013-07-30	Q92769	Histone deacetylase 2
4LY1	C	Structure of Human HDAC2 in complex with inhibitor 4-(acetylamino)-N-[2-amino-5-(thiophen-2-yl)phenyl]benzamide	2013-07-30	Q92769	Histone deacetylase 2
4LYI	A	Crystal Structure of apo-BRD4(1)	2013-07-31	O60885	Bromodomain-containing protein 4
4LYS	A	Crystal Structure of BRD4(1) bound to Colchiceine	2013-07-31	O60885	Bromodomain-containing protein 4
4LYW	A	Crystal Structure of BRD4(1) bound to inhibitor XD14	2013-07-31	O60885	Bromodomain-containing protein 4
4LZ2	A	Crystal structure of the bromodomain of human BAZ2A	2013-07-31	Q9UIF9	Bromodomain adjacent to zinc finger domain protein 2A
4LZR	A	Crystal Structure of BRD4(1) bound to Colchicine	2013-08-01	O60885	Bromodomain-containing protein 4
4LZS	A	Crystal Structure of BRD4(1) bound to inhibitor XD46	2013-08-01	O60885	Bromodomain-containing protein 4
4M38	E	Crystal structure of Trypanosoma brucei protein arginine methyltransferase 7 complex with AdoHcy and histone H4 peptide	2013-08-06	P62805	Histone H4
4M38	F	Crystal structure of Trypanosoma brucei protein arginine methyltransferase 7 complex with AdoHcy and histone H4 peptide	2013-08-06	P62805	Histone H4
4M38	A	Crystal structure of Trypanosoma brucei protein arginine methyltransferase 7 complex with AdoHcy and histone H4 peptide	2013-08-06	Q582G4	Protein arginine N-methyltransferase 7
4M38	B	Crystal structure of Trypanosoma brucei protein arginine methyltransferase 7 complex with AdoHcy and histone H4 peptide	2013-08-06	Q582G4	Protein arginine N-methyltransferase 7
4M6B	C	Crystal structure of yeast Swr1-Z domain in complex with H2A.Z-H2B dimer	2013-08-09	Q05471	Helicase SWR1
4M6B	F	Crystal structure of yeast Swr1-Z domain in complex with H2A.Z-H2B dimer	2013-08-09	Q05471	Helicase SWR1
4M6B	A	Crystal structure of yeast Swr1-Z domain in complex with H2A.Z-H2B dimer	2013-08-09	P02293#Q12692	P02293:#Histone H2B.1#Q12692:#Histone H2A.Z
4M6B	D	Crystal structure of yeast Swr1-Z domain in complex with H2A.Z-H2B dimer	2013-08-09	P02293#Q12692	P02293:#Histone H2B.1#Q12692:#Histone H2A.Z
4M6T	A	Structure of human Paf1 and Leo1 complex	2013-08-11	Q8N7H5#Q8WVC0	Q8N7H5:#RNA polymerase II-associated factor 1 homolog#Q8WVC0:#RNA polymerase-associated protein LEO1
4MI0	A	Human Enhancer of Zeste (Drosophila) Homolog 2(EZH2)	2013-08-30	Q15910	Histone-lysine N-methyltransferase EZH2
4MI5	A	Crystal structure of the EZH2 SET domain	2013-08-30	Q15910	Histone-lysine N-methyltransferase EZH2
4MZF	A	Crystal structure of human Spindlin1 bound to histone H3(K4me3-R8me2a) peptide	2013-09-30	Q71DI3	Histone H3.2
4MZF	B	Crystal structure of human Spindlin1 bound to histone H3(K4me3-R8me2a) peptide	2013-09-30	Q9Y657	Spindlin-1
