structureId,chainId,compound,source,uniprotAcc,uniprotRecommendedName
"5L5T","Z","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5T","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5T","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5U","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5U","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5U","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5U","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5U","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5U","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5U","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5U","H","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5U","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5U","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5U","K","Proteasome subunit beta type-8,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5"
"5L5U","L","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5U","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5U","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5U","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5U","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5U","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5U","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5U","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5U","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5U","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5U","V","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5U","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5U","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5U","Y","Proteasome subunit beta type-8,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5"
"5L5U","Z","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5U","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5U","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5V","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5V","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5V","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5V","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5V","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5V","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5V","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5V","H","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5V","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5V","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5V","K","Proteasome subunit beta type-8,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5"
"5L5V","L","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5V","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5V","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5V","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5V","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5V","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5V","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5V","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5V","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5V","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5V","V","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5V","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5V","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5V","Y","Proteasome subunit beta type-8,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28062#P30656","P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5"
"5L5V","Z","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5V","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5V","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5W","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5W","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5W","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5W","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5W","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5W","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5W","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5W","H","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5W","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5W","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5W","K","Proteasome subunit beta type-5,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5"
"5L5W","L","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5W","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5W","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5W","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5W","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5W","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5W","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5W","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5W","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5W","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5W","V","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5W","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5W","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5W","Y","Proteasome subunit beta type-5,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5"
"5L5W","Z","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5W","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5W","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5X","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5X","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5X","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5X","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5X","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5X","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5X","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5X","H","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5X","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5X","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5X","K","Proteasome subunit beta type-5,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5"
"5L5X","L","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5X","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5X","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5X","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5X","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5X","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5X","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5X","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5X","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5X","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5X","V","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5X","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
"5L5X","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4"
"5L5X","Y","Proteasome subunit beta type-5,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","P28074#P30656","P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5"
"5L5X","Z","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","P20618#P23724","P20618:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6"
"5L5X","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7"
"5L5X","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1"
"5L5Y","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2"
"5L5Y","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3"
"5L5Y","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4"
"5L5Y","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5"
"5L5Y","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6"
"5L5Y","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7"
"5L5Y","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1"
"5L5Y","H","Proteasome subunit beta type-2","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2"
"5L5Y","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3"
